Topic,X,Y
robot_1,1.05,0.49
robot_1,1.05,0.49
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,1.05,0.49
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,1.05,0.49
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,-1.1,0.98
robot_0,0.4,3.0
robot_0,0.4,3.0
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_1,1.05,0.49
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,-1.1,0.98
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,-1.1,0.98
robot_1,6.7,2.2
robot_0,0.4,3.0
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,4.21,1.7
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,-1.1,0.98
robot_1,6.7,2.2
robot_1,6.7,2.2
robot_1,6.4,0.5
robot_0,0.4,3.0
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,4.21,1.7
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,4.21,1.7
robot_0,6.79,2.12
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,-1.1,0.98
robot_1,6.7,2.2
robot_1,6.7,2.2
robot_1,6.4,0.5
robot_1,1.05,0.49
robot_1,0.93,2.66
robot_1,0.8,2.4
robot_1,-1.1,0.98
robot_1,6.7,2.2
robot_1,6.7,2.2
robot_1,6.4,0.5
robot_1,5.0,-0.1
robot_0,0.4,3.0
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,4.21,1.7
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,4.21,1.7
robot_0,6.79,2.12
robot_0,0.4,3.0
robot_0,3.66,1.79
robot_0,4.21,1.7
robot_0,6.79,2.12
robot_0,4.38,2.57
